Date,Campaign,Ad Group,Ad Name,Impressions,Clicks,Conversions,Cost
2024-11-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3325,203,21,421.53
2024-11-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3206,198,19,574.02
2024-11-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2383,180,20,299.4
2024-11-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1790,100,8,226.65
2024-11-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1378,101,12,125.16
2024-11-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2611,148,14,301.4
2024-11-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1013,81,9,111.67
2024-11-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3109,181,16,476.34
2024-11-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),918,56,6,77.72
2024-11-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1507,109,11,214.99
2024-11-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1908,145,18,373.29
2024-11-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2229,164,15,366.64
2024-11-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2227,180,18,444.5
2024-11-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3390,218,18,611.29
2024-11-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3408,250,25,351.16
2024-11-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1544,88,7,206.18
2024-11-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2236,134,15,217.4
2024-11-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2289,166,17,438.55
2024-11-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1133,80,8,134.9
2024-11-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1871,139,15,338.42
2024-11-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2874,216,22,428.6
2024-11-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2989,199,18,448.63
2024-11-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1839,132,14,283.38
2024-11-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1477,91,9,267.06
2024-11-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1784,146,17,350.15
2024-11-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1133,73,6,156.39
2024-11-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1180,72,7,154.22
2024-11-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3130,202,20,474.22
2024-11-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1990,160,18,446.38
2024-11-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1519,84,7,178.46
2024-11-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2157,134,13,262.03
2024-11-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2448,157,15,249.11
2024-11-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1958,166,18,220.49
2024-12-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3332,217,18,378.61
2024-12-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3049,205,22,342.3
2024-12-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1517,94,8,227.73
2024-12-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),914,67,7,177.55
2024-12-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3389,203,18,517.29
2024-12-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2706,181,21,267.32
2024-12-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1276,85,8,164.2
2024-12-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),971,80,9,207.34
2024-12-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1727,102,10,230.95
2024-12-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1166,75,9,175.78
2024-12-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1227,90,9,234.12
2024-12-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1340,98,9,118.42
2024-12-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1839,131,13,295.56
2024-12-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2394,146,18,392.35
2024-12-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1797,121,11,353.73
2024-12-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1916,143,16,285.6
2024-12-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3095,201,20,470.4
2024-12-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1318,90,10,174.16
2024-12-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1617,101,10,218.98
2024-12-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2005,125,15,301.19
2024-12-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),816,46,4,133.27
2024-12-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2318,166,18,281.01
2024-12-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),866,55,5,123.98
2024-12-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2453,157,16,342.59
2024-12-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2231,138,14,361.19
2024-12-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2141,163,16,273.01
2024-12-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2555,170,18,349.4
2024-12-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1604,122,14,184.01
2024-12-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2895,216,20,566.1
2024-12-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2079,146,15,298.69
2024-12-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1738,128,13,331.95
2024-12-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2285,185,21,295.47
2024-12-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),861,58,5,155.4
2024-12-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1226,82,8,129.58
2024-12-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2634,186,19,454.0
2024-12-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2796,218,22,508.86
2024-12-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2184,133,10,371.09
2024-12-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3268,257,29,544.69
2024-12-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1701,109,11,280.22
2024-12-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3247,208,22,488.77
2024-12-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1155,69,7,164.74
2024-12-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1966,157,19,419.39
2024-12-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2689,187,17,314.04
2024-12-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3007,181,23,331.82
2024-12-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1215,86,8,132.3
2024-12-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3299,247,27,404.0
2024-12-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2276,164,15,273.05
2024-12-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3221,214,21,314.41
2024-12-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2683,151,16,262.75
2024-12-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2810,218,27,595.49
2024-12-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3099,227,23,660.61
2024-12-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),931,60,6,163.92
2024-12-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3460,221,23,459.45
2024-12-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1294,78,9,151.5
2024-12-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1639,104,11,237.47
2024-12-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1781,132,16,258.89
2024-12-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2599,190,18,292.0
2024-12-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1246,100,12,245.31
2024-12-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2003,119,10,331.38
2024-12-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3339,221,24,610.93
2024-12-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1573,88,7,254.3
2024-12-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1210,97,11,133.35
2025-01-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1370,79,6,156.47
2025-01-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3387,254,31,693.18
2025-01-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3286,183,14,280.28
2025-01-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2688,216,25,579.83
2025-01-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2654,160,16,259.5
2025-01-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1702,102,10,227.0
2025-01-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3286,196,18,295.83
2025-01-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2721,194,24,388.08
2025-01-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2012,114,11,302.33
2025-01-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1813,112,11,285.6
2025-01-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1998,133,10,391.36
2025-01-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1562,127,13,256.51
2025-01-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3368,200,17,319.72
2025-01-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1039,79,9,133.03
2025-01-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2486,174,18,311.67
2025-01-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1480,102,10,145.42
2025-01-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3092,220,17,513.09
2025-01-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2294,164,19,385.88
2025-01-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2732,161,13,432.99
2025-01-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2813,237,26,578.94
2025-01-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1375,96,8,230.84
2025-01-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2864,188,23,386.89
2025-01-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),996,61,6,138.97
2025-01-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2105,127,15,290.36
2025-01-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1431,103,8,159.74
2025-01-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1647,104,12,140.03
2025-01-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1795,124,11,266.71
2025-01-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1366,91,10,222.13
2025-01-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2465,158,13,332.05
2025-01-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1616,133,15,212.77
2025-01-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3018,213,21,403.44
2025-01-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1967,119,14,204.71
2025-01-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1807,108,11,272.88
2025-01-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1487,123,13,163.63
2025-01-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2677,181,15,472.82
2025-01-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1604,114,14,308.25
2025-01-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1118,78,8,219.03
2025-01-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2011,160,18,205.96
2025-01-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),889,58,5,154.15
2025-01-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1209,98,11,257.65
2025-01-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1501,104,9,213.26
2025-01-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2006,165,19,270.1
2025-01-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3203,215,17,585.21
2025-01-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1259,81,9,112.54
2025-01-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1005,56,5,164.08
2025-01-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1971,147,16,249.03
2025-01-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1666,103,9,169.57
2025-01-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3219,229,28,444.76
2025-01-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2414,161,13,457.27
2025-01-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1723,142,16,305.92
2025-01-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3352,238,24,640.43
2025-01-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),985,65,7,92.36
2025-01-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1913,118,11,250.82
2025-01-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2625,211,21,407.91
2025-01-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3019,193,19,533.77
2025-01-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3263,264,33,586.87
2025-01-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3167,181,19,439.22
2025-01-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1126,73,8,184.36
2025-01-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1853,121,10,312.58
2025-01-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2907,207,26,571.08
2025-01-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3269,193,20,323.47
2025-01-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3327,205,24,467.42
2025-02-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2580,177,15,459.37
2025-02-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2265,144,15,193.77
2025-02-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3298,232,24,551.61
2025-02-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2648,193,19,322.67
2025-02-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1143,78,8,232.54
2025-02-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3070,242,26,591.38
2025-02-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2056,135,11,355.96
2025-02-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3332,282,29,374.14
2025-02-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1747,108,9,197.81
2025-02-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1069,83,8,190.84
2025-02-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2868,189,18,558.14
2025-02-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),868,72,8,136.91
2025-02-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2788,161,16,383.17
2025-02-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2171,142,15,256.59
2025-02-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2458,150,13,294.85
2025-02-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1174,95,9,133.82
2025-02-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1141,83,7,138.53
2025-02-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2826,202,21,314.41
2025-02-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1575,109,10,178.37
2025-02-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1492,100,10,134.0
2025-02-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),919,59,5,102.24
2025-02-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2935,233,29,507.81
2025-02-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2810,159,13,251.84
2025-02-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3090,251,27,361.57
2025-02-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),853,50,4,111.38
2025-02-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2416,179,21,303.36
2025-02-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1046,60,5,135.21
2025-02-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2820,210,26,286.1
2025-02-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2135,150,13,279.64
2025-02-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2262,146,14,346.13
2025-02-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2752,193,17,306.18
2025-02-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1188,92,10,112.57
2025-02-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3066,176,16,452.54
2025-02-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2805,238,24,648.42
2025-02-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3197,238,20,664.79
2025-02-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),838,53,6,76.95
2025-02-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2189,124,12,196.04
2025-02-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2326,195,23,437.27
2025-02-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2243,156,15,244.98
2025-02-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3314,208,24,309.36
2025-02-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1430,82,6,137.34
2025-02-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),842,55,6,136.94
2025-02-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1574,102,8,304.47
2025-02-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1672,132,16,285.09
2025-02-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3046,183,17,358.9
2025-02-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1842,142,16,383.88
2025-02-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1373,98,7,158.55
2025-02-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1890,145,17,282.64
2025-02-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3272,182,18,432.45
2025-02-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1134,79,8,113.36
2025-02-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1721,121,12,315.59
2025-02-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2175,151,18,247.38
2025-02-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3167,205,18,421.22
2025-02-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2671,198,21,515.48
2025-02-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1685,115,9,226.4
2025-02-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2923,214,23,453.8
2025-03-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2468,155,12,403.67
2025-03-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2705,189,22,308.75
2025-03-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3136,206,17,483.83
2025-03-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2721,202,26,497.94
2025-03-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2520,179,18,451.52
2025-03-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),992,68,7,109.55
2025-03-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1263,90,9,154.12
2025-03-04,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3059,210,21,458.76
2025-03-05,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3493,258,27,589.06
2025-03-05,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2542,209,27,387.43
2025-03-06,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2044,116,12,175.71
2025-03-06,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2907,224,27,530.67
2025-03-07,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1943,128,10,318.55
2025-03-07,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),992,75,8,126.05
2025-03-08,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1144,84,7,181.87
2025-03-08,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2076,139,16,277.57
2025-03-09,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2037,132,11,297.1
2025-03-09,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1751,121,14,181.9
2025-03-10,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2076,121,11,290.94
2025-03-10,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2616,170,18,332.39
2025-03-11,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2504,186,18,399.14
2025-03-11,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1755,143,17,192.64
2025-03-12,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1139,82,6,176.98
2025-03-12,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2551,179,17,402.15
2025-03-13,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3063,179,19,379.38
2025-03-13,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1894,132,13,232.98
2025-03-14,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1397,100,10,258.73
2025-03-14,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1312,94,10,241.96
2025-03-15,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2252,159,12,325.42
2025-03-15,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1348,114,13,216.79
2025-03-16,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2576,178,15,394.23
2025-03-16,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2790,223,28,368.14
2025-03-17,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2511,176,16,398.31
2025-03-17,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1473,92,10,204.81
2025-03-18,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1946,111,11,300.17
2025-03-18,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),895,64,6,149.84
2025-03-19,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1254,81,6,180.74
2025-03-19,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),886,72,7,186.84
2025-03-20,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2865,210,20,315.98
2025-03-20,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2261,177,19,377.92
2025-03-21,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3320,228,19,668.94
2025-03-21,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2984,218,21,319.38
2025-03-22,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),943,55,5,153.19
2025-03-22,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3442,222,24,403.13
2025-03-23,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2041,113,9,209.05
2025-03-23,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),3389,222,23,580.9
2025-03-24,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1676,108,10,292.27
2025-03-24,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1008,63,8,153.54
2025-03-25,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),814,56,4,123.01
2025-03-25,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2546,185,21,222.1
2025-03-26,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1526,97,8,272.02
2025-03-26,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1087,83,8,122.43
2025-03-27,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1645,104,8,196.18
2025-03-27,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1114,85,10,231.65
2025-03-28,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1252,72,6,120.45
2025-03-28,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2163,182,18,232.86
2025-03-29,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1580,89,9,148.56
2025-03-29,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2437,181,18,478.36
2025-03-30,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2050,121,10,321.15
2025-03-30,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2134,173,21,452.76
2025-03-31,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2612,167,17,365.2
2025-03-31,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1067,78,8,204.86
2025-04-01,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),3114,174,16,284.08
2025-04-01,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),1509,110,11,179.11
2025-04-02,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2869,214,17,603.12
2025-04-02,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2243,187,19,236.18
2025-04-03,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),1845,136,13,295.95
2025-04-03,Q3_Software_Promo,Competitor_Keywords,Variant Ad (Version B),2084,170,17,458.51
2025-04-04,Q3_Software_Promo,Competitor_Keywords,Control Ad (Version A),2354,171,16,319.89
